x,y,z
97.188,20.335,0.4993619
97.188,20.34,0.4990912
97.188,20.345,0.4993411
97.188,20.35,0.4989387
97.188,20.355,0.4990302
97.188,20.36,0.4989536
97.188,20.365,0.4991827
97.188,20.37,0.4989261
97.188,20.375,0.4992266
97.188,20.38,0.4989893
97.188,20.385,0.4988101
97.193,20.02,0.4993962
97.193,20.025,0.5007521
97.193,20.03,0.5011314
97.193,20.035,0.5012712
97.193,20.04,0.5015872
97.193,20.045,0.501725
97.193,20.05,0.5014743
97.193,20.055,0.5017473
97.193,20.06,0.5017748
97.193,20.065,0.5015613
97.193,20.07,0.5014973
97.193,20.075,0.501545
97.193,20.08,0.5013173
97.193,20.085,0.5014252
97.193,20.09,0.5012638
97.193,20.095,0.5014877
97.193,20.1,0.5012075
97.193,20.105,0.5009075
97.193,20.11,0.5010429
97.193,20.115,0.5011344
97.193,20.12,0.5011612
97.193,20.125,0.5012407
97.193,20.13,0.5009648
97.193,20.135,0.5009232
97.193,20.14,0.5009677
97.193,20.145,0.5008599
97.193,20.15,0.5008755
97.193,20.155,0.5007074
97.193,20.16,0.5009514
97.193,20.165,0.5007209
97.193,20.17,0.5006025
97.193,20.175,0.5007692
97.193,20.18,0.5005389
97.193,20.185,0.500555
97.193,20.19,0.500456
97.193,20.195,0.5004069
97.193,20.2,0.5004828
97.193,20.205,0.5007149
97.193,20.21,0.5001362
97.193,20.215,0.5003036
97.193,20.22,0.5
97.193,20.225,0.5001757
97.193,20.23,0.5001585
97.193,20.235,0.5001139
97.193,20.24,0.5000671
97.193,20.245,0.5001407
97.193,20.25,0.4999726
97.193,20.255,0.5002805
97.193,20.26,0.4999969
97.193,20.265,0.4999867
97.193,20.27,0.4997011
97.193,20.275,0.4998231
97.193,20.28,0.4996944
97.193,20.285,0.4996929
97.193,20.29,0.4995791
97.193,20.295,0.4996624
97.193,20.3,0.4994236
97.193,20.305,0.4996565
97.193,20.31,0.4995352
97.193,20.315,0.4995308
97.193,20.32,0.4991998
97.193,20.325,0.4995791
97.193,20.33,0.499272
97.193,20.335,0.4994795
97.193,20.34,0.4992006
97.193,20.345,0.4994341
97.193,20.35,0.4991135
97.193,20.355,0.4990436
97.193,20.36,0.4991491
97.193,20.365,0.4991929
97.193,20.37,0.4989611
97.193,20.375,0.4992534
97.193,20.38,0.4990272
97.193,20.385,0.4988829
97.198,20.02,0.4995166
97.198,20.025,0.5008227
97.198,20.03,0.5011176
97.198,20.035,0.5014713
97.198,20.04,0.5016025
97.198,20.045,0.5018484
97.198,20.05,0.5015308
97.198,20.055,0.5018848
97.198,20.06,0.5019364
97.198,20.065,0.5015918
97.198,20.07,0.5015178
97.198,20.075,0.5015873
97.198,20.08,0.5014698
97.198,20.085,0.5015003
97.198,20.09,0.5013021
97.198,20.095,0.5015672
97.198,20.1,0.5012731
97.198,20.105,0.5009819
97.198,20.11,0.5010359
97.198,20.115,0.5011954
97.198,20.12,0.5012152
97.198,20.125,0.5013173
97.198,20.13,0.50102
97.198,20.135,0.5009819
97.198,20.14,0.50106
97.198,20.145,0.5009834
97.198,20.15,0.5009584
97.198,20.155,0.5007833
97.198,20.16,0.5010665
97.198,20.165,0.5007387
97.198,20.17,0.5006922
97.198,20.175,0.5007395
97.198,20.18,0.500616
97.198,20.185,0.5005929
97.198,20.19,0.5005313
97.198,20.195,0.5006465
97.198,20.2,0.5005473
97.198,20.205,0.5004391
97.198,20.21,0.5002378
97.198,20.215,0.5004513
97.198,20.22,0.5000893
97.198,20.225,0.5002805
97.198,20.23,0.5002096
97.198,20.235,0.5002188
97.198,20.24,0.5000782
97.198,20.245,0.5000715
97.198,20.25,0.500128
97.198,20.255,0.5002835
97.198,20.26,0.5000365
97.198,20.265,0.499983
97.198,20.27,0.499743
97.198,20.275,0.4998752
97.198,20.28,0.4997789
97.198,20.285,0.4998142
97.198,20.29,0.4996195
97.198,20.295,0.4996662
97.198,20.3,0.4994693
97.198,20.305,0.4996988
97.198,20.31,0.4995791
97.198,20.315,0.4995494
97.198,20.32,0.4992971
97.198,20.325,0.4997316
97.198,20.33,0.4993962
97.198,20.335,0.4995286
97.198,20.34,0.4993062
97.198,20.345,0.4995181
97.198,20.35,0.49914
97.198,20.355,0.4992593
97.198,20.36,0.4991659
97.198,20.365,0.4993382
97.198,20.37,0.4990365
97.198,20.375,0.4992712
97.198,20.38,0.4991552
97.198,20.385,0.498941
97.203,20.02,0.4996669
97.203,20.025,0.5007806
97.203,20.03,0.5012861
97.203,20.035,0.5015186
97.203,20.04,0.501629
97.203,20.045,0.5018967
97.203,20.05,0.5015918
97.203,20.055,0.5019882
97.203,20.06,0.5020614
97.203,20.065,0.5016345
97.203,20.07,0.5016817
97.203,20.075,0.5016223
97.203,20.08,0.5015948
97.203,20.085,0.5014225
97.203,20.09,0.5014164
97.203,20.095,0.5016223
97.203,20.1,0.5013326
97.203,20.105,0.5010864
97.203,20.11,0.5011039
97.203,20.115,0.5012987
97.203,20.12,0.5012311
97.203,20.125,0.5013784
97.203,20.13,0.5011268
97.203,20.135,0.5010697
97.203,20.14,0.5010429
97.203,20.145,0.5011344
97.203,20.15,0.500959
97.203,20.155,0.5009781
97.203,20.16,0.5010917
97.203,20.165,0.5008138
97.203,20.17,0.5007608
97.203,20.175,0.5008119
97.203,20.18,0.5006918
97.203,20.185,0.5006822
97.203,20.19,0.5006617
97.203,20.195,0.5007532
97.203,20.2,0.5006226
97.203,20.205,0.500632
97.203,20.21,0.500311
97.203,20.215,0.5005862
97.203,20.22,0.5001972
97.203,20.225,0.500295
97.203,20.23,0.5002805
97.203,20.235,0.5004101
97.203,20.24,0.5001533
97.203,20.245,0.50025
97.203,20.25,0.5001875
97.203,20.255,0.5003026
97.203,20.26,0.5000244
97.203,20.265,0.5000914
97.203,20.27,0.4999359
97.203,20.275,0.499928
97.203,20.28,0.4998677
97.203,20.285,0.4997972
97.203,20.29,0.4997316
97.203,20.295,0.4997316
97.203,20.3,0.4996007
97.203,20.305,0.4997011
97.203,20.31,0.4997087
97.203,20.315,0.4996249
97.203,20.32,0.4994631
97.203,20.325,0.4997621
97.203,20.33,0.4995624
97.203,20.335,0.4995293
97.203,20.34,0.4993813
97.203,20.345,0.4995628
97.203,20.35,0.4992345
97.203,20.355,0.4992856
97.203,20.36,0.4992414
97.203,20.365,0.4993121
97.203,20.37,0.4991743
97.203,20.375,0.4992871
97.203,20.38,0.4992742
97.203,20.385,0.4989715
97.208,20.02,0.4998467
97.208,20.025,0.5011306
97.208,20.03,0.501362
97.208,20.035,0.5016513
97.208,20.04,0.501697
97.208,20.045,0.5020248
97.208,20.05,0.5016707
97.208,20.055,0.5020492
97.208,20.06,0.5020844
97.208,20.065,0.5016186
97.208,20.07,0.5016696
97.208,20.075,0.5016497
97.208,20.08,0.5015918
97.208,20.085,0.5015003
97.208,20.09,0.5015613
97.208,20.095,0.5016528
97.208,20.1,0.501325
97.208,20.105,0.5012533
97.208,20.11,0.5011923
97.208,20.115,0.5013798
97.208,20.12,0.5012792
97.208,20.125,0.5014355
97.208,20.13,0.5012411
97.208,20.135,0.5011603
97.208,20.14,0.5011039
97.208,20.145,0.5011663
97.208,20.15,0.5009895
97.208,20.155,0.5011085
97.208,20.16,0.5011758
97.208,20.165,0.5008317
97.208,20.17,0.500793
97.208,20.175,0.5007959
97.208,20.18,0.5007631
97.208,20.185,0.5007654
97.208,20.19,0.5006846
97.208,20.195,0.5008897
97.208,20.2,0.5006579
97.208,20.205,0.5007989
97.208,20.21,0.5004696
97.208,20.215,0.500651
97.208,20.22,0.5001966
97.208,20.225,0.5003392
97.208,20.23,0.5003794
97.208,20.235,0.5005481
97.208,20.24,0.5001997
97.208,20.245,0.5003102
97.208,20.25,0.50025
97.208,20.255,0.500407
97.208,20.26,0.5001067
97.208,20.265,0.5001021
97.208,20.27,0.4999146
97.208,20.275,0.5000427
97.208,20.28,0.4999216
97.208,20.285,0.4999466
97.208,20.29,0.4997209
97.208,20.295,0.4998536
97.208,20.3,0.4996315
97.208,20.305,0.4996714
97.208,20.31,0.4997926
97.208,20.315,0.4997011
97.208,20.32,0.4996165
97.208,20.325,0.4997118
97.208,20.33,0.499647
97.208,20.335,0.4995829
97.208,20.34,0.4994267
97.208,20.345,0.4996096
97.208,20.35,0.4993108
97.208,20.355,0.4993504
97.208,20.36,0.499278
97.208,20.365,0.4993069
97.208,20.37,0.4991998
97.208,20.375,0.4993939
97.208,20.38,0.4994775
97.208,20.385,0.4990241
97.213,20.02,0.4999279
97.213,20.025,0.5009125
97.213,20.03,0.5014424
97.213,20.035,0.5016879
97.213,20.04,0.5017016
97.213,20.045,0.5020005
97.213,20.05,0.5018266
97.213,20.055,0.5021407
97.213,20.06,0.5020437
97.213,20.065,0.5016757
97.213,20.07,0.5017123
97.213,20.075,0.5016345
97.213,20.08,0.5015781
97.213,20.085,0.5015697
97.213,20.09,0.5015994
97.213,20.095,0.5016978
97.213,20.1,0.5013784
97.213,20.105,0.5012791
97.213,20.11,0.5011954
97.213,20.115,0.5015003
97.213,20.12,0.5013707
97.213,20.125,0.5014088
97.213,20.13,0.5013631
97.213,20.135,0.5011649
97.213,20.14,0.5011565
97.213,20.145,0.5013028
97.213,20.15,0.5009819
97.213,20.155,0.5012686
97.213,20.16,0.5011211
97.213,20.165,0.5009041
97.213,20.17,0.5009743
97.213,20.175,0.5008729
97.213,20.18,0.5009389
97.213,20.185,0.5008325
97.213,20.19,0.5008142
97.213,20.195,0.5008736
97.213,20.2,0.5007761
97.213,20.205,0.5007989
97.213,20.21,0.5004848
97.213,20.215,0.5006963
97.213,20.22,0.5003884
97.213,20.225,0.5004162
97.213,20.23,0.500372
97.213,20.235,0.5006853
97.213,20.24,0.5003629
97.213,20.245,0.5003865
97.213,20.25,0.50034
97.213,20.255,0.500433
97.213,20.26,0.5001639
97.213,20.265,0.5002722
97.213,20.27,0.4999451
97.213,20.275,0.5001585
97.213,20.28,0.4999756
97.213,20.285,0.5000715
97.213,20.29,0.4998322
97.213,20.295,0.4999573
97.213,20.3,0.4997621
97.213,20.305,0.4997476
97.213,20.31,0.4999451
97.213,20.315,0.4998528
97.213,20.32,0.4997316
97.213,20.325,0.4997362
97.213,20.33,0.4997842
97.213,20.335,0.4996897
97.213,20.34,0.4994747
97.213,20.345,0.4996691
97.213,20.35,0.4994267
97.213,20.355,0.4993565
97.213,20.36,0.4992162
97.213,20.365,0.4993352
97.213,20.37,0.4992986
97.213,20.375,0.4994701
97.213,20.38,0.4996057
97.213,20.385,0.4990729
97.218,20.02,0.4999756
97.218,20.025,0.5015643
97.218,20.03,0.501559
97.218,20.035,0.5017443
97.218,20.04,0.5017847
97.218,20.045,0.5020492
97.218,20.05,0.5019499
97.218,20.055,0.5022627
97.218,20.06,0.5021316
97.218,20.065,0.501851
97.218,20.07,0.5018311
97.218,20.075,0.5016833
97.218,20.08,0.5016223
97.218,20.085,0.5017374
97.218,20.09,0.5017536
97.218,20.095,0.5017725
97.218,20.1,0.5015102
97.218,20.105,0.5013189
97.218,20.11,0.5012563
97.218,20.115,0.5015888
97.218,20.12,0.5014569
97.218,20.125,0.501527
97.218,20.13,0.5014784
97.218,20.135,0.5013082
97.218,20.14,0.5013252
97.218,20.145,0.501408
97.218,20.15,0.5011445
97.218,20.155,0.5030449
97.218,20.16,0.5012415
97.218,20.165,0.5009812
97.218,20.17,0.5011274
97.218,20.175,0.5010124
97.218,20.18,0.5010009
97.218,20.185,0.500892
97.218,20.19,0.5008857
97.218,20.195,0.5009499
97.218,20.2,0.5009154
97.218,20.205,0.5007989
97.218,20.21,0.5005925
97.218,20.215,0.5007684
97.218,20.22,0.5005104
97.218,20.225,0.5004619
97.218,20.23,0.500502
97.218,20.235,0.5008203
97.218,20.24,0.500494
97.218,20.245,0.5004017
97.218,20.25,0.500372
97.218,20.255,0.500465
97.218,20.26,0.5003018
97.218,20.265,0.5003697
97.218,20.27,0.5000796
97.218,20.275,0.5001585
97.218,20.28,0.5001453
97.218,20.285,0.5001951
97.218,20.29,0.4999779
97.218,20.295,0.5000731
97.218,20.3,0.4999321
97.218,20.305,0.4998551
97.218,20.31,0.5000671
97.218,20.315,0.4999451
97.218,20.32,0.4998536
97.218,20.325,0.4997514
97.218,20.33,0.4999306
97.218,20.335,0.4997621
97.218,20.34,0.4996127
97.218,20.345,0.4997293
97.218,20.35,0.4995322
97.218,20.355,0.4994527
97.218,20.36,0.4993344
97.218,20.365,0.4993725
97.218,20.37,0.4994806
97.218,20.375,0.4995578
97.218,20.38,0.4997133
97.218,20.385,0.49914
97.223,20.02,0.5000061
97.223,20.025,0.501193
97.223,20.03,0.5017458
97.223,20.035,0.5018483
97.223,20.04,0.5017443
97.223,20.045,0.5020797
97.223,20.05,0.5020492
97.223,20.055,0.5023729
97.223,20.06,0.5022017
97.223,20.065,0.5019398
97.223,20.07,0.5019288
97.223,20.075,0.5016833
97.223,20.08,0.5016901
97.223,20.085,0.5018358
97.223,20.09,0.5018663
97.223,20.095,0.5018671
97.223,20.1,0.5017
97.223,20.105,0.5015292
97.223,20.11,0.5013447
97.223,20.115,0.5016528
97.223,20.12,0.5015292
97.223,20.125,0.5015863
97.223,20.13,0.5015971
97.223,20.135,0.5014041
97.223,20.14,0.5015199
97.223,20.145,0.501394
97.223,20.15,0.5012806
97.223,20.155,0.5025747
97.223,20.16,0.5014759
97.223,20.165,0.5011649
97.223,20.17,0.5012329
97.223,20.175,0.5011039
97.223,20.18,0.5010999
97.223,20.185,0.5008904
97.223,20.19,0.501064
97.223,20.195,0.5009201
97.223,20.2,0.5010038
97.223,20.205,0.5009186
97.223,20.21,0.5005917
97.223,20.215,0.5008497
97.223,20.22,0.5006937
97.223,20.225,0.5005996
97.223,20.23,0.5006207
97.223,20.235,0.500917
97.223,20.24,0.5005503
97.223,20.245,0.5004361
97.223,20.25,0.5004025
97.223,20.255,0.500494
97.223,20.26,0.5004482
97.223,20.265,0.5004142
97.223,20.27,0.5000678
97.223,20.275,0.5002148
97.223,20.28,0.500234
97.223,20.285,0.500347
97.223,20.29,0.5001538
97.223,20.295,0.5002086
97.223,20.3,0.5000327
97.223,20.305,0.4999283
97.223,20.31,0.5001233
97.223,20.315,0.5000412
97.223,20.32,0.4999896
97.223,20.325,0.4998575
97.223,20.33,0.500053
97.223,20.335,0.4998122
97.223,20.34,0.499666
97.223,20.345,0.4997621
97.223,20.35,0.4997308
97.223,20.355,0.4996042
97.223,20.36,0.4994579
97.223,20.365,0.4994876
97.223,20.37,0.4995541
97.223,20.375,0.4997011
97.223,20.38,0.4998208
97.223,20.385,0.4992932
97.228,20.02,0.5000671
97.228,20.025,0.5011563
97.228,20.03,0.5019028
97.228,20.035,0.5019132
97.228,20.04,0.5018913
97.228,20.045,0.5021642
97.228,20.05,0.5021407
97.228,20.055,0.5025004
97.228,20.06,0.5021712
97.228,20.065,0.5020797
97.228,20.07,0.5020446
97.228,20.075,0.5017169
97.228,20.08,0.5018256
97.228,20.085,0.5018686
97.228,20.09,0.5020446
97.228,20.095,0.5019882
97.228,20.1,0.5017443
97.228,20.105,0.5017161
97.228,20.11,0.5014698
97.228,20.115,0.5017474
97.228,20.12,0.5015801
97.228,20.125,0.5017122
97.228,20.13,0.5017138
97.228,20.135,0.5015926
97.228,20.14,0.5016223
97.228,20.145,0.5015035
97.228,20.15,0.5012516
97.228,20.155,0.5025536
97.228,20.16,0.5018866
97.228,20.165,0.5012595
97.228,20.17,0.5012869
97.228,20.175,0.5011954
97.228,20.18,0.5012689
97.228,20.185,0.501028
97.228,20.19,0.5011344
97.228,20.195,0.5010948
97.228,20.2,0.5011039
97.228,20.205,0.5009843
97.228,20.21,0.5006683
97.228,20.215,0.5008928
97.228,20.22,0.5007935
97.228,20.225,0.500616
97.228,20.23,0.5008233
97.228,20.235,0.5010124
97.228,20.24,0.5007074
97.228,20.245,0.5004728
97.228,20.25,0.5005245
97.228,20.255,0.5005854
97.228,20.26,0.5004635
97.228,20.265,0.5005643
97.228,20.27,0.5002218
97.228,20.275,0.5003775
97.228,20.28,0.5004072
97.228,20.285,0.500361
97.228,20.29,0.5002641
97.228,20.295,0.500372
97.228,20.3,0.500114
97.228,20.305,0.5000702
97.228,20.31,0.5002195
97.228,20.315,0.5001844
97.228,20.32,0.5000446
97.228,20.325,0.4998963
97.228,20.33,0.5001812
97.228,20.335,0.4997558
97.228,20.34,0.4996745
97.228,20.345,0.4998559
97.228,20.35,0.4997949
97.228,20.355,0.4996995
97.228,20.36,0.4995721
97.228,20.365,0.4996355
97.228,20.37,0.4996813
97.228,20.375,0.4998841
97.228,20.38,0.4999591
97.228,20.385,0.4994345
97.233,20.02,0.500128
97.233,20.025,0.5015675
97.233,20.03,0.5019022
97.233,20.035,0.501971
97.233,20.04,0.5020187
97.233,20.045,0.5022174
97.233,20.05,0.5022048
97.233,20.055,0.5025067
97.233,20.06,0.5022322
97.233,20.065,0.5021331
97.233,20.07,0.5021102
97.233,20.075,0.5018708
97.233,20.08,0.5019577
97.233,20.085,0.501976
97.233,20.09,0.5021102
97.233,20.095,0.5020258
97.233,20.1,0.5018663
97.233,20.105,0.5018412
97.233,20.11,0.5014988
97.233,20.115,0.5018475
97.233,20.12,0.5016059
97.233,20.125,0.5018522
97.233,20.13,0.5018037
97.233,20.135,0.501573
97.233,20.14,0.5016223
97.233,20.145,0.5016418
97.233,20.15,0.5009499
97.233,20.155,0.5029458
97.233,20.16,0.5016062
97.233,20.165,0.5012681
97.233,20.17,0.5013775
97.233,20.175,0.5013353
97.233,20.18,0.5012563
97.233,20.185,0.5012165
97.233,20.19,0.5011649
97.233,20.195,0.5010241
97.233,20.2,0.5010773
97.233,20.205,0.5009928
97.233,20.21,0.5007356
97.233,20.215,0.5008662
97.233,20.22,0.5009209
97.233,20.225,0.500691
97.233,20.23,0.5009193
97.233,20.235,0.5011219
97.233,20.24,0.5007123
97.233,20.245,0.5006551
97.233,20.25,0.5006605
97.233,20.255,0.5006245
97.233,20.26,0.500616
97.233,20.265,0.5006495
97.233,20.27,0.5003509
97.233,20.275,0.5005298
97.233,20.28,0.5005534
97.233,20.285,0.5005784
97.233,20.29,0.5003423
97.233,20.295,0.5004864
97.233,20.3,0.5002805
97.233,20.305,0.5002297
97.233,20.31,0.5001898
97.233,20.315,0.5002086
97.233,20.32,0.5001296
97.233,20.325,0.5000287
97.233,20.33,0.500189
97.233,20.335,0.4997926
97.233,20.34,0.4997621
97.233,20.345,0.4999451
97.233,20.35,0.4998489
97.233,20.355,0.4997949
97.233,20.36,0.4996651
97.233,20.365,0.4997128
97.233,20.37,0.4997558
97.233,20.375,0.500028
97.233,20.38,0.5000671
97.233,20.385,0.4994876
97.238,20.02,0.50025
97.238,20.025,0.5009915
97.238,20.03,0.5019505
97.238,20.035,0.5020797
97.238,20.04,0.5021022
97.238,20.045,0.5022658
97.238,20.05,0.5023445
97.238,20.055,0.5025339
97.238,20.06,0.5023847
97.238,20.065,0.5022707
97.238,20.07,0.5022554
97.238,20.075,0.5020123
97.238,20.08,0.5020516
97.238,20.085,0.5021937
97.238,20.09,0.5021776
97.238,20.095,0.50203
97.238,20.1,0.5019273
97.238,20.105,0.5019273
97.238,20.11,0.5015717
97.238,20.115,0.5018727
97.238,20.12,0.5017818
97.238,20.125,0.5019305
97.238,20.13,0.5019321
97.238,20.135,0.5017536
97.238,20.14,0.5018101
97.238,20.145,0.5017331
97.238,20.15,0.501396
97.238,20.155,0.5020985
97.238,20.16,0.5017443
97.238,20.165,0.5013971
97.238,20.17,0.5014088
97.238,20.175,0.5014745
97.238,20.18,0.5014088
97.238,20.185,0.5014248
97.238,20.19,0.5012507
97.238,20.195,0.5011344
97.238,20.2,0.5011191
97.238,20.205,0.501125
97.238,20.21,0.5008319
97.238,20.215,0.5010014
97.238,20.22,0.5009819
97.238,20.225,0.5007965
97.238,20.23,0.5009867
97.238,20.235,0.5011905
97.238,20.24,0.5008085
97.238,20.245,0.5007877
97.238,20.25,0.5007893
97.238,20.255,0.5007684
97.238,20.26,0.5007333
97.238,20.265,0.5007949
97.238,20.27,0.5005373
97.238,20.275,0.5006657
97.238,20.28,0.5006809
97.238,20.285,0.5006245
97.238,20.29,0.5004705
97.238,20.295,0.5005245
97.238,20.3,0.5003548
97.238,20.305,0.5003876
97.238,20.31,0.5003463
97.238,20.315,0.500379
97.238,20.32,0.5002633
97.238,20.325,0.5000522
97.238,20.33,0.5003225
97.238,20.335,0.4998129
97.238,20.34,0.4998825
97.238,20.345,0.500051
97.238,20.35,0.499964
97.238,20.355,0.4998614
97.238,20.36,0.4997862
97.238,20.365,0.4998098
97.238,20.37,0.4998993
97.238,20.375,0.500128
97.238,20.38,0.5001515
97.238,20.385,0.4995847
97.243,20.02,0.5002244
97.243,20.025,0.5011215
97.243,20.03,0.5019577
97.243,20.035,0.502176
97.243,20.04,0.5022129
97.243,20.045,0.5023847
97.243,20.05,0.5025163
97.243,20.055,0.5025789
97.243,20.06,0.5024697
97.243,20.065,0.5024296
97.243,20.07,0.5024514
97.243,20.075,0.5021889
97.243,20.08,0.50224
97.243,20.085,0.5023718
97.243,20.09,0.5022867
97.243,20.095,0.5021282
97.243,20.1,0.5020316
97.243,20.105,0.5020428
97.243,20.11,0.5017707
97.243,20.115,0.5019738
97.243,20.12,0.5018871
97.243,20.125,0.5020234
97.243,20.13,0.5020187
97.243,20.135,0.5019314
97.243,20.14,0.5018719
97.243,20.145,0.5018358
97.243,20.15,0.5015436
97.243,20.155,0.5016849
97.243,20.16,0.5019007
97.243,20.165,0.5015805
97.243,20.17,0.5014762
97.243,20.175,0.5015196
97.243,20.18,0.5014065
97.243,20.185,0.5015003
97.243,20.19,0.5013318
97.243,20.195,0.5013029
97.243,20.2,0.5011408
97.243,20.205,0.5011905
97.243,20.21,0.5009458
97.243,20.215,0.5010124
97.243,20.22,0.5010661
97.243,20.225,0.5010622
97.243,20.23,0.5011167
97.243,20.235,0.5012491
97.243,20.24,0.5009081
97.243,20.245,0.5008647
97.243,20.25,0.5007524
97.243,20.255,0.5008551
97.243,20.26,0.5008834
97.243,20.265,0.5009699
97.243,20.27,0.5007797
97.243,20.275,0.5007941
97.243,20.28,0.5007427
97.243,20.285,0.5006769
97.243,20.29,0.5005854
97.243,20.295,0.5007026
97.243,20.3,0.5004434
97.243,20.305,0.50049
97.243,20.31,0.5004475
97.243,20.315,0.5005162
97.243,20.32,0.5002476
97.243,20.325,0.5001312
97.243,20.33,0.5003576
97.243,20.335,0.4999402
97.243,20.34,0.5000319
97.243,20.345,0.500238
97.243,20.35,0.5000173
97.243,20.355,0.4999988
97.243,20.36,0.4999266
97.243,20.365,0.4999178
97.243,20.37,0.5000406
97.243,20.375,0.5002428
97.243,20.38,0.5002477
97.243,20.385,0.4996738
97.248,20.02,0.500295
97.248,20.025,0.500998
97.248,20.03,0.5020821
97.248,20.035,0.5023847
97.248,20.04,0.5022981
97.248,20.045,0.5024992
97.248,20.05,0.5025973
97.248,20.055,0.5026591
97.248,20.06,0.502542
97.248,20.065,0.5025981
97.248,20.07,0.5024778
97.248,20.075,0.5022579
97.248,20.08,0.5024079
97.248,20.085,0.5024665
97.248,20.09,0.5024432
97.248,20.095,0.5023317
97.248,20.1,0.5021366
97.248,20.105,0.5020666
97.248,20.11,0.5018663
97.248,20.115,0.5019742
97.248,20.12,0.5019577
97.248,20.125,0.5021926
97.248,20.13,0.5019674
97.248,20.135,0.5020573
97.248,20.14,0.5019321
97.248,20.145,0.5019116
97.248,20.15,0.5016481
97.248,20.155,0.5017908
97.248,20.16,0.5019208
97.248,20.165,0.5016231
97.248,20.17,0.5015725
97.248,20.175,0.5017006
97.248,20.18,0.5016328
97.248,20.185,0.5015934
97.248,20.19,0.5014024
97.248,20.195,0.5015283
97.248,20.2,0.5011879
97.248,20.205,0.5013478
97.248,20.21,0.5009771
97.248,20.215,0.5010923
97.248,20.22,0.501155
97.248,20.225,0.5012732
97.248,20.23,0.5012218
97.248,20.235,0.5012869
97.248,20.24,0.5010107
97.248,20.245,0.5009514
97.248,20.25,0.5008968
97.248,20.255,0.5009835
97.248,20.26,0.5009779
97.248,20.265,0.5009514
97.248,20.27,0.5008599
97.248,20.275,0.5008294
97.248,20.28,0.5008984
97.248,20.285,0.5007516
97.248,20.29,0.5008262
97.248,20.295,0.5007251
97.248,20.3,0.5005245
97.248,20.305,0.5005854
97.248,20.31,0.5005205
97.248,20.315,0.500616
97.248,20.32,0.5003222
97.248,20.325,0.500295
97.248,20.33,0.5003447
97.248,20.335,0.4999932
97.248,20.34,0.5000365
97.248,20.345,0.5003263
97.248,20.35,0.5001642
97.248,20.355,0.5001401
97.248,20.36,0.5001
97.248,20.365,0.5001585
97.248,20.37,0.5001585
97.248,20.375,0.5002805
97.248,20.38,0.5002837
97.248,20.385,0.4998728
97.253,20.02,0.5004779
97.253,20.025,0.5012968
97.253,20.03,0.5020885
97.253,20.035,0.5024681
97.253,20.04,0.5024456
97.253,20.045,0.5026295
97.253,20.05,0.5026166
97.253,20.055,0.5028084
97.253,20.06,0.5025981
97.253,20.065,0.5026608
97.253,20.07,0.502546
97.253,20.075,0.5024786
97.253,20.08,0.5025339
97.253,20.085,0.5026237
97.253,20.09,0.5025108
97.253,20.095,0.502481
97.253,20.1,0.5022804
97.253,20.105,0.5020237
97.253,20.11,0.5019792
97.253,20.115,0.5020154
97.253,20.12,0.5019481
97.253,20.125,0.5024152
97.253,20.13,0.5020035
97.253,20.135,0.5021712
97.253,20.14,0.5020022
97.253,20.145,0.5020451
97.253,20.15,0.5018358
97.253,20.155,0.5019023
97.253,20.16,0.5019717
97.253,20.165,0.5018598
97.253,20.17,0.5016375
97.253,20.175,0.5017162
97.253,20.18,0.5016132
97.253,20.185,0.5017236
97.253,20.19,0.5013952
97.253,20.195,0.5016528
97.253,20.2,0.5012395
97.253,20.205,0.5012968
97.253,20.21,0.5010124
97.253,20.215,0.5011199
97.253,20.22,0.5012435
97.253,20.225,0.5012901
97.253,20.23,0.5012572
97.253,20.235,0.5013455
97.253,20.24,0.5010734
97.253,20.245,0.501019
97.253,20.25,0.5009891
97.253,20.255,0.5009803
97.253,20.26,0.5010895
97.253,20.265,0.501079
97.253,20.27,0.5010309
97.253,20.275,0.5009951
97.253,20.28,0.5009667
97.253,20.285,0.5008294
97.253,20.29,0.5009209
97.253,20.295,0.500836
97.253,20.3,0.5006473
97.253,20.305,0.5006914
97.253,20.31,0.500555
97.253,20.315,0.5006561
97.253,20.32,0.5004178
97.253,20.325,0.5003993
97.253,20.33,0.500433
97.253,20.335,0.5001963
97.253,20.34,0.500175
97.253,20.345,0.5004857
97.253,20.35,0.500189
97.253,20.355,0.5001922
97.253,20.36,0.5003176
97.253,20.365,0.5002294
97.253,20.37,0.5002323
97.253,20.375,0.5002853
97.253,20.38,0.5014542
97.253,20.385,0.5000505
97.258,20.02,0.5006621
97.258,20.025,0.5015391
97.258,20.03,0.502196
97.258,20.035,0.5024934
97.258,20.04,0.5025313
97.258,20.045,0.5027329
97.258,20.05,0.5026467
97.258,20.055,0.5027712
97.258,20.06,0.5027127
97.258,20.065,0.5027424
97.258,20.07,0.5026032
97.258,20.075,0.5026088
97.258,20.08,0.5026014
97.258,20.085,0.5026664
97.258,20.09,0.5025841
97.258,20.095,0.5025676
97.258,20.1,0.502378
97.258,20.105,0.502164
97.258,20.11,0.5020962
97.258,20.115,0.5020187
97.258,20.12,0.5021327
97.258,20.125,0.5023863
97.258,20.13,0.5021161
97.258,20.135,0.5021712
97.258,20.14,0.5021036
97.258,20.145,0.5020187
97.258,20.15,0.5019083
97.258,20.155,0.5019577
97.258,20.16,0.5021407
97.258,20.165,0.5019034
97.258,20.17,0.5016706
97.258,20.175,0.5018283
97.258,20.18,0.5016058
